,PRICE,TRD_VOLUME,MINERS_FEE,TRAN_VOL,PRICE_VOL,MINERS_REVENUE,DIFFICULTY,TRAN_BLOCK,HASH_RATE,MONEY_SUPPLY,BCH_PRICE
2018-02-16,9977.154,1282426210.89,63.50018795,129180.36109100001,135.9876024326727,1701.00018795,2874674234416.0,1512.84732824,21822998.37845573,16867250.0,1354.18
2018-02-17,10127.161666700002,866501985.7080001,57.78390098,106729.749001,135.41613632181617,2020.28390098,2874674234416.0,1195.78343949,22272115.276796266,16869212.5,1489.56
2018-02-18,10841.991666700002,973554319.908,47.85220473,80893.89617719999,138.8794695502813,1910.35220473,2874674234416.0,1166.36912752,22394601.703616407,16871075.0,1536.12
2018-02-19,10503.2983333,1377347061.42,44.85614147,79660.081975,140.18637842370435,2069.85614147,2874674234416.0,984.537037037,22619160.15278667,16873100.0,1483.98
2018-02-20,11110.965,1020588579.34,52.03899365,103474.270242,138.04398304535513,2077.03899365,2874674234416.0,1156.58641975,22537502.53490657,16875125.0,1509.1
2018-02-21,11390.391666700001,1258473015.6,50.73718511,130404.45595899998,133.87320850769234,1813.23718511,3007383866430.0,1407.4822695,22200854.296977583,16876887.5,1419.93
2018-02-22,10532.7916667,1601103155.91,40.8897929,145459.854577,134.0577669172859,2153.3897929,3007383866430.0,1214.20710059,22155981.44351837,16879000.0,1309.37
2018-02-23,9931.07166667,1395055528.71,36.98605498,252887.92526599998,135.8512615973871,1899.48605498,3007383866430.0,1229.76510067,22663863.2535345,16880862.5,1231.32
2018-02-24,10162.116666700002,1156539785.89,78.10460372,176140.061794,135.54447551296042,1928.10460372,3007383866430.0,1251.30405405,22619613.70977571,16882712.5,1239.99
2018-02-25,9697.956,814952720.4269999,92.15180174,167742.758144,136.42970459712058,1904.65180174,3007383866430.0,1065.75172414,22674608.88911424,16884525.0,1197.34
2018-02-26,9696.59333333,619244270.723,41.14154587,76301.0127347,136.42572352606552,2178.64154587,3007383866430.0,847.187134503,23019494.586754017,16886662.5,1171.6
2018-02-27,10348.6033333,982054724.8039999,46.90460191,107085.77636799999,138.7526687338387,1809.40460191,3007383866430.0,1322.5106383,22723675.15776508,16888425.0,1223.81
2018-02-28,10763.883333299998,820239742.158,49.92918084,139296.168272,138.78976765432094,2049.92918084,3007383866430.0,1372.65,23129455.071296595,16890425.0,1244.21
2018-03-01,10370.165,871257587.96,52.60460963,201960.973615,138.2377374490978,1990.10460963,3007383866430.0,1220.79354839,22830459.34553653,16892362.5,1215.98
2018-03-02,11009.381666700001,790675903.745,51.79215931,183325.639701,134.0508326419887,2114.29215931,3007383866430.0,1416.63030303,23172168.746405177,16894425.0,1263.34
2018-03-03,11055.815,673860238.906,41.38429133,119142.881753,133.97016919010852,1991.38429133,3007383866430.0,1250.46794872,23343023.44683949,16896375.0,1273.01
2018-03-04,11326.948333299999,663520514.0090001,38.76177813,91342.44597480001,126.6423614881864,2288.76177813,3007383866430.0,983.4666666669999,24090512.761239666,16898625.0,1268.89
2018-03-05,11430.1816667,542742758.512,32.2838815,92256.73089830001,126.2460615490637,1882.2838815000002,3007383866430.0,1082.64189189,23599305.49749098,16900475.0,1265.88
2018-03-06,11595.54,652061173.891,45.57757579,136451.974741,125.82642032810256,1908.07757579,3290605988755.0,1351.93288591,24069842.792469867,16902337.5,1266.98
2018-03-07,10763.198333299999,969993576.732,37.29344728,118687.704202,121.34204915112447,1987.29344728,3290605988755.0,1320.61538462,24298177.084863115,16904287.5,1205.81
2018-03-08,10118.058,1355596866.82,34.55376007,156169.961153,109.31116571422936,1997.05376007,3290605988755.0,1362.91719745,24656663.69516294,16906250.0,1108.89
2018-03-09,9429.11166667,1231498466.04,34.60606843,143088.24488399999,107.26659915513868,2059.60606843,3290605988755.0,1212.48148148,24918422.58059549,16908275.0,1043.55
2018-03-10,9089.27833333,1735625689.9,35.46128841,209728.19024,107.15398579929216,1860.46128841,3290605988755.0,1357.39726027,24998502.92185464,16910100.0,1030.48
2018-03-11,8746.002,870115563.8069999,44.81317464,108717.98334600001,106.73717213605322,1794.81317464,3290605988755.0,1115.91428571,24425810.38100005,16911850.0,1020.84
2018-03-12,9761.39666667,1205268901.95,35.23706153,104178.078886,108.63779097098148,1947.73706153,3290605988755.0,986.169934641,24840322.33363941,16913762.5,1099.67
2018-03-13,9182.84333333,1145556674.73,32.73769198,118997.929751,109.53390080848892,2045.23769198,3290605988755.0,1170.14906832,25120739.895260926,16915775.0,1064.64
2018-03-14,9154.7,1013634517.58,61.77022996,154955.232549,107.91218315771408,2036.77022996,3290605988755.0,1241.39240506,25167476.15553117,16917750.0,1048.96
2018-03-15,8151.53166667,1157902505.02,36.79209101,149873.075758,109.82307228652823,1836.79209101,3290605988755.0,1326.68055556,24863690.463774536,16919550.0,969.77
2018-03-16,8358.12166667,1315209565.09,36.09962604,148147.95039100002,108.93425738401794,1836.09962604,3290605988755.0,1431.84722222,24443064.12134225,16921350.0,927.59
2018-03-17,8530.402,771954415.4189999,29.72433615,114974.969796,102.41935377279059,1979.72433615,3290605988755.0,1198.58333333,24676745.42269352,16923300.0,974.85
2018-03-18,7993.67464364,711706325.7030001,21.23281633,87993.2601196,100.90941176562076,1883.73281633,3290605988755.0,1036.88590604,24887058.59390965,16925162.5,962.94
2018-03-19,8171.415,1270330308.34,25.24231786,106127.318423,102.69054945184416,1912.74231786,3462542391192.0,1088.74834437,25024693.43986341,16927050.0,916.58
2018-03-20,8412.03333333,1183523625.16,31.02005649,133484.385618,98.20441683743994,1968.52005649,3462542391192.0,1235.66451613,25073739.768090546,16928987.5,973.17
2018-03-21,8986.94833333,968836842.5810001,31.45688638,115375.495759,97.58299314788658,1618.95688638,3462542391192.0,1536.75590551,24504394.823242344,16930575.0,1037.11
2018-03-22,8947.75333333,770717053.1910001,31.35347671,115928.986196,93.76085483097401,1931.35347671,3462542391192.0,1281.88157895,24876931.97125083,16932475.0,1026.18
2018-03-23,8690.40833333,826892556.905,27.02331673,112702.151446,93.84670823951835,1814.52331673,3462542391192.0,1295.01398601,25028166.941711955,16934262.5,1018.72
2018-03-24,8686.82666667,734259108.9039999,25.99317052,110642.21472799999,91.71549596671768,1688.49317052,3462542391192.0,1352.01503759,24653093.0421656,16935925.0,1010.58
2018-03-25,8662.37833333,638996171.227,22.08796423,69750.8575216,90.31149471795536,1972.08796423,3462542391192.0,1006.96794872,25007146.06285284,16937875.0,987.36
2018-03-26,8617.29666667,497976127.752,20.74818629,105796.396011,88.84617398567572,1708.24818629,3462542391192.0,1002.02962963,24613719.96943529,16939562.5,975.33
2018-03-27,8197.54833333,898113449.04,27.01691798,123720.41440899999,88.03601247982962,1902.01691798,3462542391192.0,1252.33333333,24490774.31524231,16941437.5,921.17
2018-03-28,7876.195,706985634.7360001,26.97107627,118459.945099,89.11982261165222,1926.97107627,3462542391192.0,1230.69078947,25105502.58620723,16943337.5,888.18
2018-03-29,7960.38,526257701.607,24.71775869,107067.81685399999,84.83877377001998,1712.21775869,3462542391192.0,1314.97037037,24687487.361951087,16945025.0,868.05
2018-03-30,7172.28,1093751115.33,26.66685703,146222.172632,91.40063636231243,1926.66685703,3462542391192.0,1265.86184211,24908789.53949845,16946925.0,746.5
2018-03-31,6882.53166667,1352337905.12,25.66543798,177530.338549,91.54404384641435,2050.66543798,3462542391192.0,1147.77777778,25621874.333817754,16948950.0,709.73
2018-04-01,6935.48,754226245.4260001,20.15724264,79395.44221810001,88.2865615996607,1620.15724264,3462542391192.0,1161.0703125,24933378.67033705,16950550.0,696.92
2018-04-02,6794.105,722273399.9419999,18.07397679,86133.1555543,87.78433474923702,2043.07397679,3511060552900.0,834.12962963,25653102.32381788,16952575.0,653.36
2018-04-03,7035.84833333,607508836.228,21.25429434,109735.64843800002,87.9552942676944,1971.25429434,3511060552900.0,1078.06410256,25854386.928916376,16954525.0,663.12
2018-04-04,7410.435,750173781.592,25.71698913,133821.48108199998,90.64072405428206,2063.21698913,3511060552900.0,1220.36196319,26181029.039108302,16956562.5,700.16
2018-04-05,6787.76166667,678823367.239,24.63334642,110471.84036700001,94.16053336766434,1862.13334642,3511060552900.0,1263.33333333,26526747.47808067,16958400.0,661.35
2018-04-06,6826.51,609341543.744,24.38706244,112177.229079,92.98994553395642,1974.38706244,3511060552900.0,1165.58974359,26678853.82150197,16960350.0,647.18
2018-04-07,6603.87666667,462008926.051,34.28436507,107182.630399,90.20514028218231,1759.28436507,3511060552900.0,1252.81884058,26136262.599127155,16962075.0,621.28
2018-04-08,6927.688,182056053.355,27.335040999999997,94399.5931923,90.48293187182972,2277.335041,3511060552900.0,859.105555556,27476916.42588832,16964325.0,643.4
2018-04-09,7017.65666667,326416046.978,21.13758237,78142.0567083,91.00944106388799,2033.63758237,3511060552900.0,860.4658385089999,27451982.74492109,16966337.5,656.31
2018-04-10,6699.27333333,753187037.3019999,22.16597774,114599.800599,89.92899938839051,1859.66597774,3511060552900.0,1201.10884354,27227579.61621601,16968175.0,646.11
2018-04-11,6787.57166667,315236593.323,23.24923046,119959.66319400001,83.5722993009749,2073.24923046,3511060552900.0,1136.67682927,27252513.29718325,16970225.0,647.54
2018-04-12,6926.26666667,307821267.926,22.38470178,136346.39216400002,83.03994924490364,2034.88470178,3511060552900.0,1138.1863354,27601584.83072448,16972237.5,663.45
2018-04-13,7847.845,1299643867.99,36.66443907,181845.794716,96.77684207037113,1961.66443907,3511060552900.0,1369.34415584,27551717.46879002,16974162.5,717.55
2018-04-14,7895.40833333,926851085.082,35.63127168,144308.290103,89.1622062259292,2098.13127168,3511060552900.0,1316.86060606,28224926.85490525,16976225.0,748.4
2018-04-15,8036.51105141,436167916.73300004,24.28699186,64658.9984949,89.38005225556046,1736.78699186,3839316899030.0,1181.33576642,27472139.497872185,16977937.5,738.58
2018-04-16,8340.74833333,463617555.313,23.9083682,67846.1758316,90.5598994710026,2061.4083682,3839316899030.0,1067.67484663,27901976.42698133,16979975.0,771.35
2018-04-17,8043.80333333,573360855.044,25.34549551,108195.606992,89.67009760745226,1787.84549551,3839316899030.0,1390.82269504,28081059.67229224,16981737.5,769.35
2018-04-18,7895.41692596,394991691.109,26.49631704,114643.907342,88.19101413977951,2051.49631704,3839316899030.0,1245.80246914,28408830.775893357,16983762.5,763.46
2018-04-19,8164.93742577,464196480.75699997,25.24455727,102568.579806,87.97471836580881,2025.24455727,3839316899030.0,1254.625,28756873.357183475,16985762.5,861.27
2018-04-20,8254.625,464912252.674,27.9884897,167636.845846,86.95929598068285,2252.9884897,3839316899030.0,1199.56741573,29770217.79215833,16987987.5,947.37
2018-04-21,8852.71833333,794298021.36,29.479584999999997,130982.91176300001,90.34560065139593,1741.979585,3839316899030.0,1516.62043796,29391435.649633724,16989700.0,1085.39
2018-04-22,8807.205,651772735.957,27.96629462,109916.921197,90.02415543233944,2015.46629462,3839316899030.0,1219.96855346,29991260.86697319,16991687.5,1128.01
2018-04-23,8838.54833333,465733651.161,21.40437708,74947.09557769999,89.75499609873931,2021.40437708,3839316899030.0,1074.1875,29909466.519154165,16993687.5,1188.78
2018-04-24,8933.86166667,450699812.65,28.92087292,131451.15379,88.492757856173,1941.42087292,3839316899030.0,1479.43137255,30236643.91043024,16995600.0,1382.56
2018-04-25,9555.542,1018367445.35,66.81899638,187780.143154,92.15638272777277,2054.31899638,3839316899030.0,1600.58490566,30154849.562611226,16997587.5,1443.22
2018-04-26,8995.50666667,1422424550.91,93.89101724,182321.10276900002,96.63275575349651,1631.39101724,3839316899030.0,1732.96747967,29146052.60617667,16999125.0,1309.88
2018-04-27,9258.39833333,844331716.075,67.53569129,153472.329464,96.28880103328846,1830.03569129,3839316899030.0,1537.10638298,28137255.64974212,17000887.5,1377.24
2018-04-28,9010.32,585397247.861,54.70890811,137832.972435,97.29711883091318,1829.70890811,4022059196165.0,1486.75352113,28457858.41685828,17002662.5,1353.8
2018-04-29,9326.17333333,715447010.895,39.77294342,178730.49853399998,88.58761199067621,1639.77294342,4022059196165.0,1591.2578125,27778760.67241959,17004262.5,1379.74
2018-04-30,9334.28166667,462929664.35300004,35.45168917,107927.525555,87.25541849615448,2010.45168917,4022059196165.0,1144.29113924,27929273.775836106,17006237.5,1432.83
2018-05-01,9259.57,418094847.72400004,36.66955352,111808.711242,87.8005335635078,1974.16955352,4022059196165.0,1387.78709677,28184952.79445085,17008175.0,1368.97
2018-05-02,9075.13666667,527697023.855,31.73459113,94229.7187798,87.67163900845628,2006.73459113,4022059196165.0,1265.56329114,28362730.680473704,17010150.0,1327.85
2018-05-03,9221.426,388274885.067,38.45490479,148326.628722,87.16676941921847,1788.45490479,4022059196165.0,1516.4,29007915.36204785,17011900.0,1433.26
2018-05-04,9639.26833333,680877288.733,39.36712061,137704.23929300002,87.06681728538584,1926.86712061,4022059196165.0,1513.38410596,29476521.68787711,17013787.5,1501.21
2018-05-05,9710.73,574880148.553,40.61858587,145335.197422,79.75262918424144,1765.61858587,4022059196165.0,1587.45652174,29362271.60381557,17015512.5,1506.12
2018-05-06,9803.30666667,537691046.6819999,31.23119856,104405.415446,79.6121052466493,2043.73119856,4022059196165.0,1259.02484472,30304834.79732327,17017525.0,1694.37
2018-05-07,9630.13627668,469126978.35,30.84096217,102606.562068,79.43072127313768,1743.34096217,4022059196165.0,1253.72992701,29705021.85600019,17019237.5,1747.24
2018-05-08,9345.69,280712076.129,35.91663756,138275.87175,79.87741503387136,1910.91663756,4022059196165.0,1367.08666667,29562209.250923265,17021112.5,1660.72
2018-05-09,9228.60833333,517076475.258,35.05532641,141050.963432,80.52480121220955,1772.55532641,4022059196165.0,1566.97841727,29019521.35163095,17022850.0,1610.97
2018-05-10,9322.04166667,488309747.671,29.73668717,129829.22869100001,78.86802291807831,2029.73668717,4022059196165.0,1291.11875,29590771.77193865,17024850.0,1597.76
2018-05-11,9101.48333333,429069482.61300004,27.49013678,145490.584207,80.4560693165231,1952.49013678,4022059196165.0,1356.88961039,29676459.334984805,17026775.0,1554.72
2018-05-12,8468.788,463167940.33199996,38.14838368,150246.76961199997,84.44685045035827,1625.64838368,4143878474754.0,1682.07874016,29472138.744738825,17028362.5,1400.5
2018-05-13,8484.34666667,614413743.662,28.089767499999997,108302.433623,70.85479264449654,2090.5897675,4143878474754.0,1103.35757576,29729129.602440804,17030425.0,1423.54
2018-05-14,8727.65166667,406595675.334,23.48131033,72791.5275296,71.12741382851273,1873.48131033,4143878474754.0,1072.93243243,30171351.48208753,17032275.0,1467.0
2018-05-15,8652.03833333,706860457.891,35.49278732,215607.829594,70.91450619162335,1685.49278732,4143878474754.0,1588.61363636,29771418.722722955,17033925.0,1413.18
2018-05-16,8511.458,454469063.70199996,36.97293637,127053.614593,70.17032036512379,1861.97293637,4143878474754.0,1471.0890410999998,30097660.3271125,17035750.0,1361.0
2018-05-17,8340.70333333,600159885.905,33.00292855,162304.71008699998,69.09368406562521,2270.50292855,4143878474754.0,1164.59776536,30795200.33841475,17037987.5,1284.08
2018-05-18,8106.11833333,424479322.03400004,58.60777404,237024.30785500002,69.89330766101453,1708.60777404,4143878474754.0,1459.71969697,30281017.49498864,17039637.5,1225.09
2018-05-19,8240.055,412136776.741,66.88060023,216876.999392,69.37227834990098,1916.88060023,4143878474754.0,1429.02702703,30898997.44386596,17041487.5,1190.59
2018-05-20,8223.28833333,218570551.058,29.9909499,69258.31274580001,69.18165155933329,1954.9909499000003,4143878474754.0,1125.15584416,30575293.661120698,17043412.5,1181.88
2018-05-21,8507.40666667,262757456.592,24.85185587,60574.817114900005,65.96131044921387,1824.85185587,4143878474754.0,1101.82638889,30457583.19466788,17045212.5,1266.86
2018-05-22,8385.55618693,289720578.797,31.14895886,94297.9525494,66.08160638198578,1993.64895886,4143878474754.0,1290.74522293,31193273.609998014,17047175.0,1244.73
2018-05-23,8015.58,305894176.501,27.0929604,109440.131777,68.0451288779566,1914.5929604000003,4143878474754.0,1346.60264901,31340411.693064045,17049062.5,1156.53
2018-05-24,7555.74,699344596.528,30.75196457,137159.63827,70.59248654271309,2055.75196457,4143878474754.0,1377.75308642,30840142.210639544,17051087.5,1028.16
2018-05-25,7566.19333333,621630127.483,29.32149238,132244.68793800002,64.34096986140696,1816.82149238,4306949573982.0,1446.32867133,31329446.291746754,17052875.0,1044.48
2018-05-26,7445.23833333,431191188.04300004,30.66905461,105922.96589600001,57.70686309292594,2230.66905461,4306949573982.0,1114.66477273,32357235.3087466,17055075.0,1023.36
2018-05-27,7342.90833333,206933926.372,22.28223089,57878.4032589,54.46063760813764,2047.28223089,4306949573982.0,980.1419753089999,32780259.37685949,17057100.0,1017.33
2018-05-28,7361.83166667,212506321.225,19.22284934,55105.4830786,53.54370730596527,2069.22284934,4306949573982.0,879.9024390239999,33558730.93241982,17059150.0,998.48
