,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,PRICE_7
2014-07-13,-0.23057367692310468,-0.23044396770019882,-0.23173755427458426,-0.22945186742770263,-0.22809868472387396,-0.22772708532852204,-0.23023362841981093
2014-07-14,-0.23044396770019882,-0.23173755427458426,-0.22945186742770263,-0.22809868472387396,-0.22772708532852204,-0.23023362841981093,-0.23185674653347071
2014-07-15,-0.23173755427458426,-0.22945186742770263,-0.22809868472387396,-0.22772708532852204,-0.23023362841981093,-0.23185674653347071,-0.23119417780024892
2014-07-16,-0.22945186742770263,-0.22809868472387396,-0.22772708532852204,-0.23023362841981093,-0.23185674653347071,-0.23119417780024892,-0.23085062364228204
2014-07-17,-0.22809868472387396,-0.22772708532852204,-0.23023362841981093,-0.23185674653347071,-0.23119417780024892,-0.23085062364228204,-0.2381529023264146
2014-07-18,-0.22772708532852204,-0.23023362841981093,-0.23185674653347071,-0.23119417780024892,-0.23085062364228204,-0.2381529023264146,-0.23765860501750305
2014-07-19,-0.23023362841981093,-0.23185674653347071,-0.23119417780024892,-0.23085062364228204,-0.2381529023264146,-0.23765860501750305,-0.24001089930317418
2014-07-20,-0.23185674653347071,-0.23119417780024892,-0.23085062364228204,-0.2381529023264146,-0.23765860501750305,-0.24001089930317418,-0.24119230492801944
2014-07-21,-0.23119417780024892,-0.23085062364228204,-0.2381529023264146,-0.23765860501750305,-0.24001089930317418,-0.24119230492801944,-0.2431379432716073
2014-07-22,-0.23085062364228204,-0.2381529023264146,-0.23765860501750305,-0.24001089930317418,-0.24119230492801944,-0.2431379432716073,-0.245052030723137
2014-07-23,-0.2381529023264146,-0.23765860501750305,-0.24001089930317418,-0.24119230492801944,-0.2431379432716073,-0.245052030723137,-0.2478635657709883
2014-07-24,-0.23765860501750305,-0.24001089930317418,-0.24119230492801944,-0.2431379432716073,-0.245052030723137,-0.2478635657709883,-0.2434744861202279
2014-07-25,-0.24001089930317418,-0.24119230492801944,-0.2431379432716073,-0.245052030723137,-0.2478635657709883,-0.2434744861202279,-0.23788647257125656
2014-07-26,-0.24119230492801944,-0.2431379432716073,-0.245052030723137,-0.2478635657709883,-0.2434744861202279,-0.23788647257125656,-0.24151482515794748
2014-07-27,-0.2431379432716073,-0.245052030723137,-0.2478635657709883,-0.2434744861202279,-0.23788647257125656,-0.24151482515794748,-0.24214584299911115
2014-07-28,-0.245052030723137,-0.2478635657709883,-0.2434744861202279,-0.23788647257125656,-0.24151482515794748,-0.24214584299911115,-0.24069099630976162
2014-07-29,-0.2478635657709883,-0.2434744861202279,-0.23788647257125656,-0.24151482515794748,-0.24214584299911115,-0.24069099630976162,-0.24550426017597093
2014-07-30,-0.2434744861202279,-0.23788647257125656,-0.24151482515794748,-0.24214584299911115,-0.24069099630976162,-0.24550426017597093,-0.24501697417640567
2014-07-31,-0.23788647257125656,-0.24151482515794748,-0.24214584299911115,-0.24069099630976162,-0.24550426017597093,-0.24501697417640567,-0.24303978494075962
2014-08-01,-0.24151482515794748,-0.24214584299911115,-0.24069099630976162,-0.24550426017597093,-0.24501697417640567,-0.24303978494075962,-0.2423176200780946
2014-08-02,-0.24214584299911115,-0.24069099630976162,-0.24550426017597093,-0.24501697417640567,-0.24303978494075962,-0.2423176200780946,-0.24255951025054062
2014-08-03,-0.24069099630976162,-0.24550426017597093,-0.24501697417640567,-0.24303978494075962,-0.2423176200780946,-0.24255951025054062,-0.24242629537296165
2014-08-04,-0.24550426017597093,-0.24501697417640567,-0.24303978494075962,-0.2423176200780946,-0.24255951025054062,-0.24242629537296165,-0.24593896135543922
2014-08-05,-0.24501697417640567,-0.24303978494075962,-0.2423176200780946,-0.24255951025054062,-0.24242629537296165,-0.24593896135543922,-0.24924479371220207
2014-08-06,-0.24303978494075962,-0.2423176200780946,-0.24255951025054062,-0.24242629537296165,-0.24593896135543922,-0.24924479371220207,-0.2560457637780768
2014-08-07,-0.2423176200780946,-0.24255951025054062,-0.24242629537296165,-0.24593896135543922,-0.24924479371220207,-0.2560457637780768,-0.2660298682871548
2014-08-08,-0.24255951025054062,-0.24242629537296165,-0.24593896135543922,-0.24924479371220207,-0.2560457637780768,-0.2660298682871548,-0.27426815676901334
2014-08-09,-0.24242629537296165,-0.24593896135543922,-0.24924479371220207,-0.2560457637780768,-0.2660298682871548,-0.27426815676901334,-0.27046802710333906
2014-08-10,-0.24593896135543922,-0.24924479371220207,-0.2560457637780768,-0.2660298682871548,-0.27426815676901334,-0.27046802710333906,-0.27646970790373987
2014-08-11,-0.24924479371220207,-0.2560457637780768,-0.2660298682871548,-0.27426815676901334,-0.27046802710333906,-0.27646970790373987,-0.2847746038243879
2014-08-12,-0.2560457637780768,-0.2660298682871548,-0.27426815676901334,-0.27046802710333906,-0.27646970790373987,-0.2847746038243879,-0.2780051846505714
2014-08-13,-0.2660298682871548,-0.27426815676901334,-0.27046802710333906,-0.27646970790373987,-0.2847746038243879,-0.2780051846505714,-0.2710639883977714
2014-08-14,-0.27426815676901334,-0.27046802710333906,-0.27646970790373987,-0.2847746038243879,-0.2780051846505714,-0.2710639883977714,-0.2645855385618247
2014-08-15,-0.27046802710333906,-0.27646970790373987,-0.2847746038243879,-0.2780051846505714,-0.2710639883977714,-0.2645855385618247,-0.2672252965306926
2014-08-16,-0.27646970790373987,-0.2847746038243879,-0.2780051846505714,-0.2710639883977714,-0.2645855385618247,-0.2672252965306926,-0.27226292229598226
2014-08-17,-0.2847746038243879,-0.2780051846505714,-0.2710639883977714,-0.2645855385618247,-0.2672252965306926,-0.27226292229598226,-0.26985453753554106
2014-08-18,-0.2780051846505714,-0.2710639883977714,-0.2645855385618247,-0.2672252965306926,-0.27226292229598226,-0.26985453753554106,-0.27229447318804045
2014-08-19,-0.2710639883977714,-0.2645855385618247,-0.2672252965306926,-0.27226292229598226,-0.26985453753554106,-0.27229447318804045,-0.2691393839822223
2014-08-20,-0.2645855385618247,-0.2672252965306926,-0.27226292229598226,-0.26985453753554106,-0.27229447318804045,-0.2691393839822223,-0.26842072477423035
2014-08-21,-0.2672252965306926,-0.27226292229598226,-0.26985453753554106,-0.27229447318804045,-0.2691393839822223,-0.26842072477423035,-0.27033130657108695
2014-08-22,-0.27226292229598226,-0.26985453753554106,-0.27229447318804045,-0.2691393839822223,-0.26842072477423035,-0.27033130657108695,-0.26941983635607275
2014-08-23,-0.26985453753554106,-0.27229447318804045,-0.2691393839822223,-0.26842072477423035,-0.27033130657108695,-0.26941983635607275,-0.27226292229598226
2014-08-24,-0.27229447318804045,-0.2691393839822223,-0.26842072477423035,-0.27033130657108695,-0.26941983635607275,-0.27226292229598226,-0.2813425678993924
2014-08-25,-0.2691393839822223,-0.26842072477423035,-0.27033130657108695,-0.26941983635607275,-0.27226292229598226,-0.2813425678993924,-0.27972646109507887
2014-08-26,-0.26842072477423035,-0.27033130657108695,-0.26941983635607275,-0.27226292229598226,-0.2813425678993924,-0.27972646109507887,-0.27935486169972695
2014-08-27,-0.27033130657108695,-0.26941983635607275,-0.27226292229598226,-0.2813425678993924,-0.27972646109507887,-0.27935486169972695,-0.28317251963876694
2014-08-28,-0.26941983635607275,-0.27226292229598226,-0.2813425678993924,-0.27972646109507887,-0.27935486169972695,-0.28317251963876694,-0.27853103285154107
2014-08-29,-0.27226292229598226,-0.2813425678993924,-0.27972646109507887,-0.27935486169972695,-0.28317251963876694,-0.27853103285154107,-0.2785625837435992
2014-08-30,-0.2813425678993924,-0.27972646109507887,-0.27935486169972695,-0.28317251963876694,-0.27853103285154107,-0.2785625837435992,-0.28025230929604855
2014-08-31,-0.27972646109507887,-0.27935486169972695,-0.28317251963876694,-0.27853103285154107,-0.2785625837435992,-0.28025230929604855,-0.2804170750656857
2014-09-01,-0.27935486169972695,-0.28317251963876694,-0.27853103285154107,-0.2785625837435992,-0.28025230929604855,-0.2804170750656857,-0.2818228425896114
2014-09-02,-0.28317251963876694,-0.27853103285154107,-0.2785625837435992,-0.28025230929604855,-0.2804170750656857,-0.2818228425896114,-0.2853740707734934
2014-09-03,-0.27853103285154107,-0.2785625837435992,-0.28025230929604855,-0.2804170750656857,-0.2818228425896114,-0.2853740707734934,-0.2788710813548348
2014-09-04,-0.2785625837435992,-0.28025230929604855,-0.2804170750656857,-0.2818228425896114,-0.2853740707734934,-0.2788710813548348,-0.2844906457958643
2014-09-05,-0.28025230929604855,-0.2804170750656857,-0.2818228425896114,-0.2853740707734934,-0.2788710813548348,-0.2844906457958643,-0.2839893371776065
2014-09-06,-0.2804170750656857,-0.2818228425896114,-0.2853740707734934,-0.2788710813548348,-0.2844906457958643,-0.2839893371776065,-0.2806835048208437
2014-09-07,-0.2818228425896114,-0.2853740707734934,-0.2788710813548348,-0.2844906457958643,-0.2839893371776065,-0.2806835048208437,-0.28221547591300206
2014-09-08,-0.2853740707734934,-0.2788710813548348,-0.2844906457958643,-0.2839893371776065,-0.2806835048208437,-0.28221547591300206,-0.2822820833517916
2014-09-09,-0.2788710813548348,-0.2844906457958643,-0.2839893371776065,-0.2806835048208437,-0.28221547591300206,-0.2822820833517916,-0.28484121126317746
2014-09-10,-0.2844906457958643,-0.2839893371776065,-0.2806835048208437,-0.28221547591300206,-0.2822820833517916,-0.28484121126317746,-0.29185252060944006
2014-09-11,-0.2839893371776065,-0.2806835048208437,-0.28221547591300206,-0.2822820833517916,-0.28484121126317746,-0.29185252060944006,-0.2987972225169132
2014-09-12,-0.2806835048208437,-0.28221547591300206,-0.2822820833517916,-0.28484121126317746,-0.29185252060944006,-0.2987972225169132,-0.30906879070918797
2014-09-13,-0.28221547591300206,-0.2822820833517916,-0.28484121126317746,-0.29185252060944006,-0.2987972225169132,-0.30906879070918797,-0.3032248643690781
2014-09-14,-0.2822820833517916,-0.28484121126317746,-0.29185252060944006,-0.2987972225169132,-0.30906879070918797,-0.3032248643690781,-0.3064711005963977
2014-09-15,-0.28484121126317746,-0.29185252060944006,-0.2987972225169132,-0.30906879070918797,-0.3032248643690781,-0.3064711005963977,-0.3083361088825035
2014-09-16,-0.29185252060944006,-0.2987972225169132,-0.30906879070918797,-0.3032248643690781,-0.3064711005963977,-0.3083361088825035,-0.3006166572922684
2014-09-17,-0.2987972225169132,-0.30906879070918797,-0.3032248643690781,-0.3064711005963977,-0.3083361088825035,-0.3006166572922684,-0.29749311897850833
2014-09-18,-0.30906879070918797,-0.3032248643690781,-0.3064711005963977,-0.3083361088825035,-0.3006166572922684,-0.29749311897850833,-0.3058470940645803
2014-09-19,-0.3032248643690781,-0.3064711005963977,-0.3083361088825035,-0.3006166572922684,-0.29749311897850833,-0.3058470940645803,-0.30687775653848093
2014-09-20,-0.3064711005963977,-0.3083361088825035,-0.3006166572922684,-0.29749311897850833,-0.3058470940645803,-0.30687775653848093,-0.30842024459465867
2014-09-21,-0.3083361088825035,-0.3006166572922684,-0.29749311897850833,-0.3058470940645803,-0.30687775653848093,-0.30842024459465867,-0.31569097238673305
2014-09-22,-0.3006166572922684,-0.29749311897850833,-0.3058470940645803,-0.30687775653848093,-0.30842024459465867,-0.31569097238673305,-0.31501087538014555
2014-09-23,-0.29749311897850833,-0.3058470940645803,-0.30687775653848093,-0.30842024459465867,-0.31569097238673305,-0.31501087538014555,-0.3147549625890069
2014-09-24,-0.3058470940645803,-0.30687775653848093,-0.30842024459465867,-0.31569097238673305,-0.31501087538014555,-0.3147549625890069,-0.31384349237399284
2014-09-25,-0.30687775653848093,-0.30842024459465867,-0.31569097238673305,-0.31501087538014555,-0.3147549625890069,-0.31384349237399284,-0.3171458190760825
2014-09-26,-0.30842024459465867,-0.31569097238673305,-0.31501087538014555,-0.3147549625890069,-0.31384349237399284,-0.3171458190760825,-0.32138766123057144
2014-09-27,-0.31569097238673305,-0.31501087538014555,-0.3147549625890069,-0.31384349237399284,-0.3171458190760825,-0.32138766123057144,-0.3311158529485108
2014-09-28,-0.31501087538014555,-0.3147549625890069,-0.31384349237399284,-0.3171458190760825,-0.32138766123057144,-0.3311158529485108,-0.34595528917987567
2014-09-29,-0.3147549625890069,-0.31384349237399284,-0.3171458190760825,-0.32138766123057144,-0.3311158529485108,-0.34595528917987567,-0.3327985671916138
2014-09-30,-0.31384349237399284,-0.3171458190760825,-0.32138766123057144,-0.3311158529485108,-0.34595528917987567,-0.3327985671916138,-0.3329738499252704
2014-10-01,-0.3171458190760825,-0.32138766123057144,-0.3311158529485108,-0.34595528917987567,-0.3327985671916138,-0.3329738499252704,-0.3275190512538781
2014-10-02,-0.32138766123057144,-0.3311158529485108,-0.34595528917987567,-0.3327985671916138,-0.3329738499252704,-0.3275190512538781,-0.3160625717820849
2014-10-03,-0.3311158529485108,-0.34595528917987567,-0.3327985671916138,-0.3329738499252704,-0.3275190512538781,-0.3160625717820849,-0.3230633641643282
2014-10-04,-0.34595528917987567,-0.3327985671916138,-0.3329738499252704,-0.3275190512538781,-0.3160625717820849,-0.3230633641643282,-0.3227057873876688
2014-10-05,-0.3327985671916138,-0.3329738499252704,-0.3275190512538781,-0.3160625717820849,-0.3230633641643282,-0.3227057873876688,-0.32100905052587325
2014-10-06,-0.3329738499252704,-0.3275190512538781,-0.3160625717820849,-0.3230633641643282,-0.3227057873876688,-0.32100905052587325,-0.31517914680445586
2014-10-07,-0.3275190512538781,-0.3160625717820849,-0.3230633641643282,-0.3227057873876688,-0.32100905052587325,-0.31517914680445586,-0.30451143963411725
2014-10-08,-0.3160625717820849,-0.3230633641643282,-0.3227057873876688,-0.32100905052587325,-0.31517914680445586,-0.30451143963411725,-0.3107830558443492
2014-10-09,-0.3230633641643282,-0.3227057873876688,-0.32100905052587325,-0.31517914680445586,-0.30451143963411725,-0.3107830558443492,-0.31638509201201304
2014-10-10,-0.3227057873876688,-0.32100905052587325,-0.31517914680445586,-0.30451143963411725,-0.3107830558443492,-0.31638509201201304,-0.3146988721142369
2014-10-11,-0.32100905052587325,-0.31517914680445586,-0.30451143963411725,-0.3107830558443492,-0.31638509201201304,-0.3146988721142369,-0.3122974986631419
2014-10-12,-0.31517914680445586,-0.30451143963411725,-0.3107830558443492,-0.31638509201201304,-0.3146988721142369,-0.3122974986631419,-0.31253938883558796
2014-10-13,-0.30451143963411725,-0.3107830558443492,-0.31638509201201304,-0.3146988721142369,-0.3122974986631419,-0.31253938883558796,-0.313955673323533
2014-10-14,-0.3107830558443492,-0.31638509201201304,-0.3146988721142369,-0.3122974986631419,-0.31253938883558796,-0.313955673323533,-0.3132370141155411
2014-10-15,-0.31638509201201304,-0.3146988721142369,-0.3122974986631419,-0.31253938883558796,-0.313955673323533,-0.3132370141155411,-0.31390308850343607
2014-10-16,-0.3146988721142369,-0.3122974986631419,-0.31253938883558796,-0.313955673323533,-0.3132370141155411,-0.31390308850343607,-0.3213035255184163
2014-10-17,-0.3122974986631419,-0.31253938883558796,-0.313955673323533,-0.3132370141155411,-0.31390308850343607,-0.3213035255184163,-0.32324215255265787
2014-10-18,-0.31253938883558796,-0.313955673323533,-0.3132370141155411,-0.31390308850343607,-0.3213035255184163,-0.32324215255265787,-0.32659706407484457
2014-10-19,-0.313955673323533,-0.3132370141155411,-0.31390308850343607,-0.3213035255184163,-0.32324215255265787,-0.32659706407484457,-0.32430436591861667
2014-10-20,-0.3132370141155411,-0.31390308850343607,-0.3213035255184163,-0.32324215255265787,-0.32659706407484457,-0.32430436591861667,-0.32392926086859164
2014-10-21,-0.31390308850343607,-0.3213035255184163,-0.32324215255265787,-0.32659706407484457,-0.32430436591861667,-0.32392926086859164,-0.3244761429976001
2014-10-22,-0.3213035255184163,-0.32324215255265787,-0.32659706407484457,-0.32430436591861667,-0.32392926086859164,-0.3244761429976001,-0.328476094979643
2014-10-23,-0.32324215255265787,-0.32659706407484457,-0.32430436591861667,-0.32392926086859164,-0.3244761429976001,-0.328476094979643,-0.3307652874811977
2014-10-24,-0.32659706407484457,-0.32430436591861667,-0.32392926086859164,-0.3244761429976001,-0.328476094979643,-0.3307652874811977,-0.3293805538853108
2014-10-25,-0.32430436591861667,-0.32392926086859164,-0.3244761429976001,-0.328476094979643,-0.3307652874811977,-0.3293805538853108,-0.3341342216220769
2014-10-26,-0.32392926086859164,-0.3244761429976001,-0.328476094979643,-0.3307652874811977,-0.3293805538853108,-0.3341342216220769,-0.33447777578004373
2014-10-27,-0.3244761429976001,-0.328476094979643,-0.3307652874811977,-0.3293805538853108,-0.3341342216220769,-0.33447777578004373,-0.33468811506043167
2014-10-28,-0.328476094979643,-0.3307652874811977,-0.3293805538853108,-0.3341342216220769,-0.33447777578004373,-0.33468811506043167,-0.3336679695505504
2014-10-29,-0.3307652874811977,-0.3293805538853108,-0.3341342216220769,-0.33447777578004373,-0.33468811506043167,-0.3336679695505504,-0.32901596579930514
